MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=16
   0/16 UIDs ineligible because on shortlist for births. 
   7,   11 : pair_score 6.462e+02, size 446. 199.
   8,   12 : pair_score 5.700e+02, size 367. 202.
EVALUATING merges at lap 70.00
   5,    7 : rejected. changed_loss  3.995e-02   merged_size 966.  
   1,    7 : rejected. changed_loss  4.390e-02   merged_size 921.  
   2,    7 : rejected. changed_loss  5.139e-02   merged_size 919.  
   0,    8 : rejected. changed_loss  3.103e-02   merged_size 813.  
   4,    8 : rejected. changed_loss  4.786e-02   merged_size 809.  
   5,   11 : rejected. changed_loss  2.366e-02   merged_size 719.  
   6,   12 : rejected. changed_loss  1.571e-02   merged_size 696.  
   2,   12 : rejected. changed_loss  2.531e-02   merged_size 674.  
   1,   11 : rejected. changed_loss  2.612e-02   merged_size 673.  
   2,   11 : rejected. changed_loss  4.644e-02   merged_size 672.  
   7,   12 : rejected. changed_loss  1.907e-02   merged_size 648.  
   7,   11 : rejected. changed_loss  1.609e-02   merged_size 646.  
   8,   12 : rejected. changed_loss  3.691e-02   merged_size 569.  
MERGE @ lap 70.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 70.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   24/78 pairs eligible. 54 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   5,    6 : pair_score 1.015e+03, size 520. 494.
   1,    5 : pair_score 9.946e+02, size 474. 520.
   2,    5 : pair_score 9.928e+02, size 472. 520.
   1,    6 : pair_score 9.689e+02, size 474. 494.
   3,    5 : pair_score 9.612e+02, size 440. 520.
   1,    2 : pair_score 9.469e+02, size 474. 472.
   3,    6 : pair_score 9.354e+02, size 440. 494.
   1,    3 : pair_score 9.153e+02, size 474. 440.
   2,    3 : pair_score 9.135e+02, size 472. 440.
   0,    4 : pair_score 8.881e+02, size 445. 442.
   3,    7 : pair_score 8.877e+02, size 440. 446.
   6,    8 : pair_score 8.622e+02, size 494. 367.
   2,    8 : pair_score 8.402e+02, size 472. 367.
   7,    8 : pair_score 8.144e+02, size 446. 367.
   6,    9 : pair_score 7.703e+02, size 494. 275.
   5,   12 : pair_score 7.225e+02, size 520. 202.
   1,   12 : pair_score 6.767e+02, size 474. 202.
   0,   12 : pair_score 6.482e+02, size 445. 202.
   0,   11 : pair_score 6.454e+02, size 445. 199.
   4,   12 : pair_score 6.444e+02, size 442. 202.
   4,   11 : pair_score 6.416e+02, size 442. 199.
   8,   11 : pair_score 5.671e+02, size 367. 199.
   9,   11 : pair_score 4.753e+02, size 275. 199.
  10,   11 : pair_score 4.168e+02, size 217. 199.
EVALUATING merges at lap 71.00
   5,    6 : rejected. changed_loss  5.198e-02   merged_size 1014  
   1,    5 : rejected. changed_loss  4.973e-02   merged_size 994.  
   2,    5 : rejected. changed_loss  5.593e-02   merged_size 992.  
   1,    6 : rejected. changed_loss  4.121e-02   merged_size 968.  
   3,    5 : rejected. changed_loss  4.737e-02   merged_size 961.  
   1,    2 : rejected. changed_loss  4.307e-02   merged_size 946.  
   3,    6 : rejected. changed_loss  3.946e-02   merged_size 935.  
   1,    3 : rejected. changed_loss  1.846e-02   merged_size 915.  
   2,    3 : rejected. changed_loss  3.127e-02   merged_size 913.  
   0,    4 : rejected. changed_loss  2.997e-02   merged_size 888.  
   3,    7 : rejected. changed_loss  3.652e-02   merged_size 887.  
   6,    8 : rejected. changed_loss  3.913e-02   merged_size 862.  
   2,    8 : rejected. changed_loss  5.398e-02   merged_size 840.  
   7,    8 : rejected. changed_loss  3.403e-02   merged_size 814.  
   6,    9 : rejected. changed_loss  3.322e-02   merged_size 770.  
   5,   12 : rejected. changed_loss  4.386e-02   merged_size 722.  
   1,   12 : rejected. changed_loss  3.003e-02   merged_size 676.  
   0,   12 : rejected. changed_loss  2.474e-02   merged_size 648.  
   0,   11 : rejected. changed_loss  2.183e-02   merged_size 645.  
   4,   12 : rejected. changed_loss  2.388e-02   merged_size 644.  
   4,   11 : rejected. changed_loss  4.091e-02   merged_size 641.  
   8,   11 : rejected. changed_loss  7.262e-03   merged_size 567.  
   9,   11 : rejected. changed_loss  3.810e-02   merged_size 475.  
  10,   11 : rejected. changed_loss  3.548e-02   merged_size 416.  
MERGE @ lap 71.00 : 0/24 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 71.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   24/78 pairs eligible. 54 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 9.662e+02, size 445. 520.
   4,    5 : pair_score 9.624e+02, size 442. 520.
   0,    6 : pair_score 9.405e+02, size 445. 494.
   4,    6 : pair_score 9.366e+02, size 442. 494.
   0,    1 : pair_score 9.204e+02, size 445. 474.
   0,    2 : pair_score 9.185e+02, size 445. 472.
   1,    4 : pair_score 9.165e+02, size 474. 442.
   2,    4 : pair_score 9.147e+02, size 472. 442.
   0,    7 : pair_score 8.927e+02, size 445. 446.
   4,    7 : pair_score 8.889e+02, size 442. 446.
   5,    8 : pair_score 8.879e+02, size 520. 367.
   1,    8 : pair_score 8.421e+02, size 474. 367.
   5,    9 : pair_score 7.961e+02, size 520. 275.
   1,    9 : pair_score 7.502e+02, size 474. 275.
   2,    9 : pair_score 7.484e+02, size 472. 275.
   5,   10 : pair_score 7.375e+02, size 520. 217.
   7,    9 : pair_score 7.225e+02, size 446. 275.
   3,    9 : pair_score 7.168e+02, size 440. 275.
   6,   10 : pair_score 7.118e+02, size 494. 217.
   1,   10 : pair_score 6.917e+02, size 474. 217.
   2,   10 : pair_score 6.898e+02, size 472. 217.
   7,   10 : pair_score 6.640e+02, size 446. 217.
   3,   12 : pair_score 6.432e+02, size 440. 202.
   3,   11 : pair_score 6.404e+02, size 440. 199.
EVALUATING merges at lap 72.00
   0,    5 : rejected. changed_loss  3.970e-02   merged_size 966.  
   4,    5 : rejected. changed_loss  5.765e-02   merged_size 962.  
   0,    6 : rejected. changed_loss  3.228e-02   merged_size 940.  
   4,    6 : rejected. changed_loss  3.314e-02   merged_size 936.  
   0,    1 : rejected. changed_loss  3.361e-02   merged_size 920.  
   0,    2 : rejected. changed_loss  4.565e-02   merged_size 918.  
   1,    4 : rejected. changed_loss  5.023e-02   merged_size 916.  
   2,    4 : rejected. changed_loss  3.703e-02   merged_size 914.  
   0,    7 : rejected. changed_loss  2.784e-02   merged_size 892.  
   4,    7 : rejected. changed_loss  3.375e-02   merged_size 888.  
   5,    8 : rejected. changed_loss  3.593e-02   merged_size 887.  
   1,    8 : rejected. changed_loss  3.604e-02   merged_size 842.  
   5,    9 : rejected. changed_loss  5.021e-02   merged_size 796.  
   1,    9 : rejected. changed_loss  3.804e-02   merged_size 750.  
   2,    9 : rejected. changed_loss  3.626e-02   merged_size 748.  
   5,   10 : rejected. changed_loss  4.687e-02   merged_size 737.  
   7,    9 : rejected. changed_loss  4.345e-02   merged_size 722.  
   3,    9 : rejected. changed_loss  3.591e-02   merged_size 716.  
   6,   10 : rejected. changed_loss  3.350e-02   merged_size 711.  
   1,   10 : rejected. changed_loss  3.392e-02   merged_size 691.  
   2,   10 : rejected. changed_loss  3.007e-02   merged_size 689.  
   7,   10 : rejected. changed_loss  3.681e-02   merged_size 663.  
   3,   12 : rejected. changed_loss  2.136e-02   merged_size 643.  
   3,   11 : rejected. changed_loss  3.384e-02   merged_size 640.  
MERGE @ lap 72.00 : 0/24 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 72.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   7/78 pairs eligible. 71 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,    7 : pair_score 9.412e+02, size 494. 446.
   0,    3 : pair_score 8.869e+02, size 445. 440.
   3,    4 : pair_score 8.831e+02, size 440. 442.
   3,    8 : pair_score 8.086e+02, size 440. 367.
   3,   10 : pair_score 6.582e+02, size 440. 217.
   9,   12 : pair_score 4.781e+02, size 275. 202.
  10,   12 : pair_score 4.196e+02, size 217. 202.
EVALUATING merges at lap 73.00
   6,    7 : rejected. changed_loss  4.649e-02   merged_size 941.  
   0,    3 : rejected. changed_loss  2.787e-02   merged_size 886.  
   3,    4 : rejected. changed_loss  3.088e-02   merged_size 883.  
   3,    8 : rejected. changed_loss  4.369e-02   merged_size 808.  
   3,   10 : rejected. changed_loss  2.861e-02   merged_size 658.  
   9,   12 : rejected. changed_loss  3.088e-02   merged_size 478.  
  10,   12 : rejected. changed_loss  2.443e-02   merged_size 419.  
MERGE @ lap 73.00 : 0/7 accepted. Ndiff 0.00. 0 skipped.
MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   78/78 pairs eligible. 0 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    5 : pair_score 1.003e+03, size 504. 498.
   1,    3 : pair_score 1.001e+03, size 504. 496.
   3,    5 : pair_score 9.952e+02, size 496. 498.
   1,    6 : pair_score 9.844e+02, size 504. 480.
   0,    1 : pair_score 9.819e+02, size 477. 504.
   5,    6 : pair_score 9.787e+02, size 498. 480.
   3,    6 : pair_score 9.767e+02, size 496. 480.
   0,    5 : pair_score 9.762e+02, size 477. 498.
   0,    3 : pair_score 9.741e+02, size 477. 496.
   0,    6 : pair_score 9.577e+02, size 477. 480.
   1,    7 : pair_score 9.558e+02, size 504. 451.
   5,    7 : pair_score 9.501e+02, size 498. 451.
   3,    7 : pair_score 9.480e+02, size 496. 451.
   6,    7 : pair_score 9.316e+02, size 480. 451.
   0,    7 : pair_score 9.291e+02, size 477. 451.
   2,    4 : pair_score 8.633e+02, size 445. 418.
   2,    9 : pair_score 7.448e+02, size 445. 299.
   2,    8 : pair_score 7.444e+02, size 445. 299.
   4,    9 : pair_score 7.178e+02, size 418. 299.
   4,    8 : pair_score 7.174e+02, size 418. 299.
   2,   10 : pair_score 6.707e+02, size 445. 225.
   2,   11 : pair_score 6.541e+02, size 445. 208.
   4,   10 : pair_score 6.437e+02, size 418. 225.
   4,   11 : pair_score 6.271e+02, size 418. 208.
   8,    9 : pair_score 5.989e+02, size 299. 299.
   9,   10 : pair_score 5.253e+02, size 299. 225.
   8,   10 : pair_score 5.248e+02, size 299. 225.
   9,   11 : pair_score 5.086e+02, size 299. 208.
   8,   11 : pair_score 5.082e+02, size 299. 208.
  10,   11 : pair_score 4.345e+02, size 225. 208.
EVALUATING merges at lap 5.00
   1,    5 : rejected. changed_loss  3.604e-02   merged_size 1003  
   1,    3 : rejected. changed_loss  3.502e-02   merged_size 999.  
   3,    5 : rejected. changed_loss  4.854e-02   merged_size 996.  
   1,    6 : rejected. changed_loss  3.402e-02   merged_size 986.  
   0,    1 : rejected. changed_loss  4.571e-02   merged_size 982.  
   5,    6 : rejected. changed_loss  3.309e-02   merged_size 983.  
   3,    6 : rejected. changed_loss  3.710e-02   merged_size 978.  
   0,    5 : rejected. changed_loss  3.861e-02   merged_size 979.  
   0,    3 : rejected. changed_loss  5.136e-02   merged_size 975.  
   0,    6 : rejected. changed_loss  5.446e-02   merged_size 962.  
   1,    7 : rejected. changed_loss  4.000e-02   merged_size 955.  
   5,    7 : rejected. changed_loss  3.087e-02   merged_size 952.  
   3,    7 : rejected. changed_loss  3.037e-02   merged_size 947.  
   6,    7 : rejected. changed_loss  3.345e-02   merged_size 934.  
   0,    7 : rejected. changed_loss  4.550e-02   merged_size 930.  
   2,    4 : rejected. changed_loss  3.908e-02   merged_size 862.  
   2,    9 : rejected. changed_loss  4.518e-02   merged_size 744.  
   2,    8 : rejected. changed_loss  3.125e-02   merged_size 738.  
   4,    9 : rejected. changed_loss  4.954e-02   merged_size 717.  
   4,    8 : rejected. changed_loss  3.049e-02   merged_size 711.  
   2,   10 : rejected. changed_loss  3.507e-02   merged_size 670.  
   2,   11 : rejected. changed_loss  2.585e-02   merged_size 651.  
   4,   10 : rejected. changed_loss  3.541e-02   merged_size 644.  
   4,   11 : rejected. changed_loss  1.747e-02   merged_size 625.  
   8,    9 : rejected. changed_loss  3.544e-02   merged_size 593.  
   9,   10 : rejected. changed_loss  1.159e-02   merged_size 525.  
   8,   10 : rejected. changed_loss  2.934e-02   merged_size 519.  
   9,   11 : rejected. changed_loss  3.484e-02   merged_size 506.  
   8,   11 : rejected. changed_loss  2.806e-02   merged_size 500.  
  10,   11 : rejected. changed_loss  2.305e-02   merged_size 432.  
MERGE @ lap 5.00 : 0/30 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 5.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   48/78 pairs eligible. 30 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   1,    2 : pair_score 9.480e+02, size 503. 444.
   2,    5 : pair_score 9.452e+02, size 444. 500.
   2,    3 : pair_score 9.408e+02, size 444. 496.
   2,    6 : pair_score 9.275e+02, size 444. 482.
   0,    2 : pair_score 9.239e+02, size 479. 444.
   1,    4 : pair_score 9.217e+02, size 503. 418.
   4,    5 : pair_score 9.190e+02, size 418. 500.
   3,    4 : pair_score 9.145e+02, size 496. 418.
   4,    6 : pair_score 9.012e+02, size 418. 482.
   0,    4 : pair_score 8.976e+02, size 479. 418.
   1,    9 : pair_score 8.029e+02, size 503. 299.
   5,    9 : pair_score 8.001e+02, size 500. 299.
   1,    8 : pair_score 7.969e+02, size 503. 293.
   3,    9 : pair_score 7.957e+02, size 496. 299.
   5,    8 : pair_score 7.942e+02, size 500. 293.
   3,    8 : pair_score 7.897e+02, size 496. 293.
   6,    9 : pair_score 7.824e+02, size 482. 299.
   0,    9 : pair_score 7.788e+02, size 479. 299.
   6,    8 : pair_score 7.764e+02, size 482. 293.
   0,    8 : pair_score 7.729e+02, size 479. 293.
   1,   10 : pair_score 7.291e+02, size 503. 225.
   5,   10 : pair_score 7.264e+02, size 500. 225.
   3,   10 : pair_score 7.219e+02, size 496. 225.
   6,   10 : pair_score 7.086e+02, size 482. 225.
   0,   10 : pair_score 7.051e+02, size 479. 225.
   7,   11 : pair_score 6.585e+02, size 451. 206.
   7,   12 : pair_score 6.492e+02, size 451. 197.
  11,   12 : pair_score 4.042e+02, size 206. 197.
EVALUATING merges at lap 6.00
   1,    2 : rejected. changed_loss  4.111e-02   merged_size 947.  
   2,    5 : rejected. changed_loss  3.631e-02   merged_size 945.  
   2,    3 : rejected. changed_loss  4.289e-02   merged_size 939.  
   2,    6 : rejected. changed_loss  5.201e-02   merged_size 929.  
   0,    2 : rejected. changed_loss  4.386e-02   merged_size 924.  
   1,    4 : rejected. changed_loss  4.364e-02   merged_size 922.  
   4,    5 : rejected. changed_loss  2.788e-02   merged_size 920.  
   3,    4 : rejected. changed_loss  4.888e-02   merged_size 914.  
   4,    6 : rejected. changed_loss  3.338e-02   merged_size 904.  
   0,    4 : rejected. changed_loss  3.518e-02   merged_size 899.  
   1,    9 : rejected. changed_loss  4.165e-02   merged_size 803.  
   5,    9 : rejected. changed_loss  4.275e-02   merged_size 801.  
   1,    8 : rejected. changed_loss  3.450e-02   merged_size 792.  
   3,    9 : rejected. changed_loss  4.379e-02   merged_size 794.  
   5,    8 : rejected. changed_loss  3.042e-02   merged_size 790.  
   3,    8 : rejected. changed_loss  4.916e-02   merged_size 784.  
   6,    9 : rejected. changed_loss  4.870e-02   merged_size 785.  
   0,    9 : rejected. changed_loss  5.372e-02   merged_size 779.  
   6,    8 : rejected. changed_loss  4.558e-02   merged_size 774.  
   0,    8 : rejected. changed_loss  3.176e-02   merged_size 769.  
   1,   10 : rejected. changed_loss  3.452e-02   merged_size 729.  
   5,   10 : rejected. changed_loss  3.192e-02   merged_size 727.  
   3,   10 : rejected. changed_loss  3.224e-02   merged_size 721.  
   6,   10 : rejected. changed_loss  3.333e-02   merged_size 711.  
   0,   10 : rejected. changed_loss  4.419e-02   merged_size 706.  
   7,   11 : rejected. changed_loss  2.136e-02   merged_size 655.  
   7,   12 : rejected. changed_loss  3.374e-02   merged_size 651.  
  11,   12 : rejected. changed_loss  1.071e-02   merged_size 404.  
MERGE @ lap 6.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 6.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   28/78 pairs eligible. 50 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   2,    7 : pair_score 8.955e+02, size 443. 451.
   4,    7 : pair_score 8.701e+02, size 418. 451.
   7,    9 : pair_score 7.509e+02, size 451. 299.
   7,    8 : pair_score 7.402e+02, size 451. 288.
   2,    8 : pair_score 7.326e+02, size 443. 288.
   1,   11 : pair_score 7.082e+02, size 503. 204.
   4,    8 : pair_score 7.072e+02, size 418. 288.
   5,   11 : pair_score 7.062e+02, size 501. 204.
   1,   12 : pair_score 7.038e+02, size 503. 199.
   5,   12 : pair_score 7.018e+02, size 501. 199.
   3,   11 : pair_score 7.000e+02, size 495. 204.
   3,   12 : pair_score 6.956e+02, size 495. 199.
   6,   11 : pair_score 6.904e+02, size 486. 204.
   6,   12 : pair_score 6.860e+02, size 486. 199.
   0,   11 : pair_score 6.849e+02, size 480. 204.
   0,   12 : pair_score 6.805e+02, size 480. 199.
   7,   10 : pair_score 6.774e+02, size 451. 225.
   8,    9 : pair_score 5.879e+02, size 288. 299.
EVALUATING merges at lap 7.00
   2,    7 : rejected. changed_loss  2.026e-02   merged_size 894.  
   4,    7 : rejected. changed_loss  3.465e-02   merged_size 869.  
   7,    9 : rejected. changed_loss  4.114e-02   merged_size 749.  
   7,    8 : rejected. changed_loss  4.179e-02   merged_size 735.  
   2,    8 : rejected. changed_loss  3.103e-02   merged_size 727.  
